fips,county,state,iso_3166_2,total_homeowners,total_mortgages,predicted_foreclosure_rate,white_ho_share,RGDP_2012,unemp_rate,api_total_med_owner_cost,api_w_mort_med_owner_cost,api_w_o_mort_med_owner_cost,api_share_never_married,api_share_married,api_share_divorced,api_share_separated,api_share_widowed,api_share_other_than_married,api_share_less_hs,api_share_hs_or_equiv,api_share_some_col_or_assoc,api_share_bachelor,api_share_grad_or_prof,api_month_med_income,api_cost_to_income_ratio
20189,Stevens County,Kansas,KS,1292,658,0.016,0.716,323262,0.0265486725663717,797,1160,521,0.271355560963738,0.558286687758579,0.0817717206132879,0.0253102944755415,0.0632757361888537,0.441713312241421,0.206225680933852,0.27087698293924,0.3888057467824,0.0897934750074828,0.0442981143370248,2432.58333333333,0.327635230036656
20197,Wabaunsee County,Kansas,KS,2201,1284,0.011,0.971,142171,0.0331268516024778,827,1162,473,0.226039783001808,0.569801084990958,0.101808318264014,0.00940325497287523,0.0929475587703436,0.430198915009042,0.0440491317238458,0.357263871241,0.358322744599746,0.156077933079204,0.084286319356205,2597.33333333333,0.318403490759754
20207,Woodson County,Kansas,KS,881,412,0.02,0.964,92135,0.0428921568627451,524,945,427,0.241058122205663,0.493293591654247,0.140089418777943,0.0122950819672131,0.113263785394933,0.506706408345753,0.0978448275862069,0.34698275862069,0.381465517241379,0.125,0.0487068965517241,1903.75,0.275246224556796
21191,Pendleton County,Kentucky,KY,3961,2454,0.001,0.988,252879,0.0362370328264886,783,1255,371,0.261834939254294,0.530875576036866,0.111772098868873,0.0182656053623796,0.0772517804775869,0.469124423963134,0.161764705882353,0.434220985691574,0.270468998410175,0.070647853736089,0.0628974562798092,2210.16666666667,0.354271925194178
21193,Perry County,Kentucky,KY,8146,2760,0.001,0.967,950187,0.0574754019678426,427,1002,309,0.245363569592361,0.482739625413147,0.14386705839148,0.0313532868160118,0.0966764597869996,0.517260374586853,0.233859397417504,0.336999840586641,0.293851958127424,0.0555821244486955,0.0797066794197354,1759.5,0.242682580278488
21201,Robertson County,Kentucky,KY,577,282,0.001,1,24009,0.0517879161528977,473,1185,340,0.238122495706926,0.49570692615913,0.18259874069834,0.020034344590727,0.0635374928448769,0.50429307384087,0.173656618610747,0.378112712975098,0.288990825688073,0.131716906946265,0.0275229357798165,2238.66666666667,0.211286480047647
21205,Rowan County,Kentucky,KY,6209,3031,0.001,0.986,681802,0.0506682049802904,553,1162,329,0.370105326815502,0.414201481630802,0.132036486418384,0.0267096709166961,0.0569470342186161,0.585798518369198,0.145943685531084,0.336841371619738,0.251951491497073,0.126359074435461,0.138904376916643,1525.25,0.362563514178004
21207,Russell County,Kentucky,KY,4834,2150,0.001,0.988,587121,0.0546325878594249,470,909,274,0.251204404679972,0.481624225739849,0.163179628355127,0.0216104611149346,0.082381280110117,0.518375774260151,0.215711320453457,0.390787162701581,0.253073606897653,0.0810314545744851,0.0593964553728245,1755.5,0.267729991455426
21217,Taylor County,Kentucky,KY,6867,3055,0,0.964,832914,0.0405088979082111,531,924,344,0.263635912452231,0.507568613826989,0.114943669661025,0.0285870266514467,0.0852647774083081,0.492431386173011,0.134372315621549,0.376733341514296,0.289176586084182,0.102282488648914,0.097435268131059,1822.58333333333,0.291344703031412
21221,Trigg County,Kentucky,KY,2932,1485,0.001,0.921,245179,0.0454469507101086,656,1126,365,0.212136752136752,0.542478632478633,0.14025641025641,0.025042735042735,0.0800854700854701,0.457521367521368,0.11556420233463,0.33715953307393,0.375291828793774,0.106420233463035,0.0655642023346304,2280.41666666667,0.287666727571715
21231,Wayne County,Kentucky,KY,5549,2766,0,0.976,388737,0.0551974214343272,463,831,267,0.253855554908922,0.498806960367805,0.135133562241751,0.0243845661409533,0.0878193563405692,0.501193039632195,0.260418757107499,0.38076125493344,0.238343701919861,0.0681650946551609,0.0523111913840391,1613,0.287042777433354
21233,Webster County,Kentucky,KY,3501,1858,0,0.94,536653,0.0386221294363257,514,936,337,0.261311172668513,0.510710987996307,0.129639889196676,0.0243767313019391,0.0739612188365651,0.489289012003694,0.16363048399267,0.462002802630161,0.257841974776329,0.0728683841759189,0.0436563544249219,1862,0.276047261009667
21237,Wolfe County,Kentucky,KY,2129,721,0.001,0.986,95279,0.0681933842239186,382,960,279,0.214285714285714,0.453643578643579,0.191197691197691,0.0474386724386724,0.0934343434343434,0.546356421356421,0.275076297049847,0.367243133265514,0.266327568667345,0.0280773143438454,0.0632756866734486,1181.66666666667,0.323272214386459
21239,Woodford County,Kentucky,KY,7129,4545,0.001,0.943,1153462,0.0299973453676666,1016,1302,438,0.262144400018383,0.543866905648238,0.114067742083735,0.0153959281216968,0.0645250241279471,0.456133094351763,0.0868460306060439,0.304292580520413,0.273741782221977,0.196784708027181,0.138334898624385,2644.83333333333,0.38414518873275
22005,Ascension Parish,Louisiana,LA,34856,22350,0.015,0.782,7977395,0.0396001596904462,1049,1448,336,0.293696845280489,0.540387112991747,0.0990720180987892,0.0194184926054715,0.0474255310235033,0.459612887008253,0.113271963987659,0.329232208790653,0.302336755854534,0.17491527995549,0.0802437914116636,3110.83333333333,0.337208679346371
22091,St. Helena Parish,Louisiana,LA,3087,1813,0.022,0.527,153705,0.0591156301726176,404,1053,305,0.330343260375553,0.476378423633537,0.0916158354263844,0.0269106566200215,0.0747518239445043,0.523621576366463,0.204399888610415,0.379281537176274,0.24812030075188,0.0996936786410471,0.0685045948203843,1870.33333333333,0.216004277312422
22093,St. James Parish,Louisiana,LA,6174,3425,0.016,0.572,3475449,0.0573946689595873,582,1305,329,0.333907550961815,0.474877978753948,0.105368934826299,0.0261843238587425,0.0596612115991961,0.525122021246052,0.150573056070277,0.410816004392286,0.270331480337657,0.122709491455631,0.0455699677441493,2195.08333333333,0.26513799779811
22097,St. Landry Parish,Louisiana,LA,20724,8360,0.017,0.683,2438557,0.0603666343961775,416,969,281,0.355408187984496,0.435728561046512,0.102168120155039,0.0287518168604651,0.0779433139534884,0.564271438953488,0.23358742431979,0.408654898242031,0.210992778466701,0.0995149172076738,0.0472499817638048,1736.91666666667,0.23950486974044
22099,St. Martin Parish,Louisiana,LA,13432,5641,0.018,0.73,1178673,0.0491803278688525,519,1141,299,0.338529506020235,0.478688824795129,0.10241267225198,0.0184956278899419,0.0618733690427139,0.521311175204871,0.179526692350028,0.432856356631811,0.241029168959824,0.112905888827738,0.0336818932305999,2108.08333333333,0.246195201011978
22103,St. Tammany Parish,Louisiana,LA,72423,45620,0.015,0.848,10740563,0.0400435848542632,1118,1572,465,0.287868280026189,0.512510002667378,0.12045393923228,0.0162904047139843,0.0628773733601688,0.487489997332622,0.0947535388703101,0.270156672316643,0.30086696596271,0.216890375188969,0.117332447661368,2630.5,0.425014255844896
22113,Vermilion Parish,Louisiana,LA,16027,7025,0.015,0.858,1648309,0.0485448967747285,563,1054,291,0.285130631114934,0.49637673368455,0.119901085904741,0.0244059778518439,0.0741855714439308,0.50362326631545,0.220163667784894,0.411050116905561,0.225881874555251,0.100945410186032,0.0419589305682627,2196.08333333333,0.256365499184154
22117,Washington Parish,Louisiana,LA,11700,5883,0.018,0.75,1053948,0.0566486357962314,471,973,283,0.320365640543084,0.435461755612313,0.126226643366044,0.0315633821750235,0.0863825783035354,0.564538244387687,0.201627256547165,0.444349097381134,0.237954487668446,0.0767861683193491,0.0392829900839054,1664.83333333333,0.282911202322555
21011,Bath County,Kentucky,KY,3203,1563,0,0.971,185101,0.0593548387096774,585,883,338,0.248028813394335,0.539569745935949,0.129660274505987,0.0240436094616957,0.0586975567020345,0.460430254064051,0.214075556078616,0.424032011298105,0.217723902553843,0.0946216311639402,0.0495468989054961,2053,0.284948855333658
21013,Bell County,Kentucky,KY,6903,2659,0.001,0.968,733426,0.0612196283944736,373,885,268,0.251754306023877,0.476032078738722,0.142668367811902,0.0323977034539324,0.0971475439715666,0.523967921261278,0.306150878696957,0.380732961851693,0.213941277325332,0.0439348478354051,0.0552400342906129,1296.91666666667,0.287605217503051
21015,Boone County,Kentucky,KY,34511,25703,0,0.941,10548510,0.0322981881504208,1168,1366,480,0.279454372216929,0.547280611352014,0.112985396776013,0.0130670659381259,0.0472125537169191,0.452719388647986,0.0643960303012508,0.277972869810324,0.335615714369605,0.2090199072171,0.112995478301721,3061,0.381574648807579
21027,Breckinridge County,Kentucky,KY,4913,2886,0.001,0.97,327520,0.0511528285246315,595,934,343,0.241992022241025,0.524839840444821,0.134110963374834,0.0168016439018494,0.0822555300374713,0.47516015955518,0.167118209040354,0.439540852702125,0.273349493797234,0.0702980179666334,0.0496934264936547,1947.75,0.305480682839173
21029,Bullitt County,Kentucky,KY,24096,15966,0.001,0.975,2258316,0.03946729555386,1005,1261,436,0.258173381143219,0.541868804049779,0.124898303552596,0.0137704522855335,0.0612890589688734,0.458131195950221,0.117580907159815,0.414112564931008,0.323432284321951,0.0942682208457543,0.050606022741472,2612.33333333333,0.384713538343755
17133,Monroe County,Illinois,IL,10053,5472,0.013,0.98,884223,0.0294576059850374,1235,1656,620,0.243166025889739,0.607773976226588,0.0905788155620613,0.00846530986561321,0.050015872455998,0.392226023773412,0.0416358100880441,0.281000575989468,0.333168764914013,0.224759318686744,0.119435530321731,3437.83333333333,0.359237892083192
17137,Morgan County,Illinois,IL,10234,5478,0.017,0.974,1505562,0.0386123680241327,777,1099,463,0.310196995464853,0.463860544217687,0.138924319727891,0.0155541383219955,0.0714640022675737,0.536139455782313,0.0831596409885576,0.406269939172232,0.312518609894083,0.13781955846697,0.0602322514781573,2243.08333333333,0.346398187019356
17141,Ogle County,Illinois,IL,15433,8812,0.014,0.932,2580522,0.046626549236839,955,1326,530,0.262761880128853,0.547908485974276,0.114133885113687,0.00818265183756966,0.0670130969456136,0.452091514025724,0.0948669413205656,0.336655160895223,0.356112905021713,0.141214786772074,0.0711502059904242,2638.83333333333,0.361902355839071
17143,Peoria County,Illinois,IL,47872,29404,0.034,0.853,12322562,0.0490740849057707,908,1234,531,0.355331304394255,0.446913876875434,0.125053393133643,0.010718671578835,0.0619827540178333,0.553086123124566,0.0916617338858048,0.275481146111636,0.324515654246724,0.189026828995153,0.119314636760683,2552.83333333333,0.355683227786121
17147,Piatt County,Illinois,IL,5099,2750,0.016,0.984,510080,0.0349132947976879,860,1259,472,0.22764701595861,0.596443926255192,0.102601471981345,0.00874444363477374,0.0645631421700794,0.403556073744808,0.0607687718401091,0.34432796386261,0.308616722065968,0.200204551265661,0.0860819909656524,3026.41666666667,0.284164440895448
17153,Pulaski County,Illinois,IL,1758,781,0.027,0.717,199669,0.0642529321774605,459,876,360,0.312269272529859,0.474701411509229,0.105754614549403,0.0277958740499457,0.0794788273615635,0.525298588490771,0.111306091752319,0.377788919528704,0.383053396841314,0.0804712960641765,0.0473802958134871,1767.33333333333,0.259713315729914
17159,Richland County,Illinois,IL,4936,2370,0.015,0.985,617567,0.0392695317863518,605,968,388,0.254114751576681,0.489232425780649,0.167281956622058,0.0146900476849715,0.0746808183356407,0.510767574219351,0.105043162199,0.299772830531577,0.385733757383008,0.144298046342572,0.0651522035438437,2277.83333333333,0.26560327796883
17165,Saline County,Illinois,IL,7445,3307,0.03,0.939,858027,0.0508457095709571,565,952,367,0.239819226801592,0.510635162352017,0.151004568453112,0.0220562951318957,0.0764847472613843,0.489364837647984,0.132662449683726,0.276595744680851,0.402587694077056,0.122484186313974,0.0656699252443933,2015.41666666667,0.280339053132106
17167,Sangamon County,Illinois,IL,57240,34563,0.017,0.919,10702860,0.0393154209801927,952,1287,541,0.327490997886595,0.465723794708431,0.132283035122187,0.0130894757392269,0.0614126965435603,0.534276205291569,0.0755685718876441,0.269825155928193,0.307467025021545,0.216962942405165,0.130176304757453,2911.08333333333,0.327026021240661
17177,Stephenson County,Illinois,IL,13758,7856,0.023,0.921,1755957,0.0418778828149975,766,1104,495,0.272112272510214,0.51859712421075,0.119196689128243,0.0178808298402929,0.0722130843105003,0.48140287578925,0.0737521728333747,0.349050161410479,0.383163645393593,0.132170350136578,0.0618636702259747,2264.83333333333,0.338214732504232
17183,Vermilion County,Illinois,IL,22437,11347,0.025,0.917,3202651,0.0502182739567116,632,978,395,0.31263254518406,0.456604311081569,0.140252587598519,0.0167916943626753,0.0737188617731776,0.543395688918431,0.112048713563495,0.409460805502829,0.329136048412863,0.0999454979420775,0.0494089345787367,2295.83333333333,0.275281306715064
17191,Wayne County,Illinois,IL,5086,2442,0.019,0.98,480779,0.0458232531663583,568,978,416,0.203913108168427,0.573798541883648,0.123047165600357,0.00877845558696622,0.0904627287606011,0.426201458116352,0.119910668270057,0.349939872874077,0.381721353719292,0.109431369180553,0.0389967359560213,2378.08333333333,0.238847811612994
17195,Whiteside County,Illinois,IL,17693,9759,0.023,0.906,2120737,0.0408149123414871,781,1068,478,0.263995105536861,0.527269151772058,0.121968273390727,0.0110562426255299,0.0757112266748241,0.472730848227942,0.0942639802631579,0.375565378289474,0.346962376644737,0.123458059210526,0.0597502055921053,2328.66666666667,0.335385055825937
17197,Will County,Illinois,IL,185663,133711,0.035,0.758,30143384,0.0397396312800919,1587,1918,760,0.326637036608431,0.527558485612304,0.0887437120508027,0.0113770744355763,0.0456836912928855,0.472441514387696,0.0884577032666123,0.270294459262286,0.298789872147072,0.222155844213528,0.120302121110502,3109.91666666667,0.510303062783032
18001,Adams County,Indiana,IN,10503,6851,0.014,0.961,1685187,0.0269929508854376,744,979,362,0.264912984786019,0.552738151701996,0.095114743332482,0.0161990587033456,0.0710350614761575,0.447261848298004,0.159340165408127,0.396170442286947,0.283710895361381,0.111290902553038,0.049487594390507,2464.16666666667,0.301927629354075
13275,Thomas County,Georgia,GA,10428,5398,0.011,0.71,2025308,0.0405112270622032,830,1254,447,0.288585254768005,0.464759464844862,0.140421292342727,0.037090805579277,0.0691431824651295,0.535240535155138,0.151981933396252,0.311480382904139,0.283470405824457,0.139746528245922,0.11332074962923,2113.83333333333,0.392651580856265
13279,Toombs County,Georgia,GA,5974,2512,0.011,0.785,946507,0.049983394221189,617,1093,370,0.283074973189042,0.469533001852394,0.127620161840694,0.034610509895681,0.0851613532221897,0.530466998147606,0.20202313818964,0.374280565083425,0.267542584733446,0.0848787861170862,0.0712749258764025,1909.08333333333,0.323191758697456
13281,Towns County,Georgia,GA,3418,1794,0.003,0.97,324641,0.0496863237139272,682,1232,392,0.245856088914439,0.54977483951327,0.101753377407301,0.00747341189997126,0.0951422822650187,0.45022516048673,0.102069124956652,0.310484337070859,0.294532423997226,0.179516818864871,0.113397295110392,1791.41666666667,0.380704284318742
13289,Twiggs County,Georgia,GA,2179,1095,0.018,0.609,287290,0.0572026508545518,493,972,360,0.293376240278895,0.4355054974524,0.135559131134352,0.0269509251810137,0.108608205953339,0.5644945025476,0.247225178652881,0.373878668085753,0.242055648471948,0.0751102326288581,0.0617302721605595,2085.5,0.236394150083913
13295,Walker County,Georgia,GA,18506,9983,0.013,0.947,1398073,0.0371310695017455,692,1081,345,0.254312017212797,0.510775634016437,0.132623187894607,0.0188000423265493,0.0834891185496102,0.489224365983563,0.174916533604297,0.358065653318956,0.303796943367273,0.103436119693922,0.0597847500155528,1969.25,0.351402818331852
13301,Warren County,Georgia,GA,1390,609,0.013,0.482,182140,0.0490974729241877,570,969,400,0.351450944265316,0.403730999539383,0.128051589129433,0.0271764163979733,0.089590050667895,0.596269000460617,0.254573563514558,0.398608606029374,0.212058747745426,0.0945632568925535,0.0401958258180881,1758.16666666667,0.324201346099156
20035,Cowley County,Kansas,KS,10049,4516,0.022,0.886,1339143,0.034570596797671,738,1082,448,0.263407051508514,0.511799618455451,0.129937115805836,0.0169222073058715,0.077934006924327,0.488200381544549,0.0998670155720475,0.295954699498091,0.389644373900734,0.142336236111707,0.072197674917421,2247.83333333333,0.328316156298658
20041,Dickinson County,Kansas,KS,5663,2873,0.017,0.959,663593,0.0363920517972762,819,1148,462,0.243603789392279,0.559515370239093,0.117419604304956,0.00921569891087195,0.0702455371528002,0.440484629760907,0.0823214967544864,0.329438717067583,0.354868270332188,0.17319587628866,0.0601756395570829,2237.91666666667,0.365965369577359
20047,Edwards County,Kansas,KS,849,361,0.019,0.803,196379,0.0263870094722598,459,856,353,0.201151789387084,0.564788153023447,0.135335252982312,0.0246812011517894,0.0740436034553682,0.435211846976553,0.144879660217084,0.28692779613025,0.392638036809816,0.131665880132138,0.0438886267107126,2544.25,0.180406799646261
20051,Ellis County,Kansas,KS,8634,3947,0.007,0.973,1570630,0.0234965685704315,892,1371,499,0.355706787652344,0.474246063517481,0.0971888622008718,0.00742816475402544,0.065430121875278,0.525753936482519,0.0700166160545465,0.261101243339254,0.313069386351917,0.240531713745488,0.115281040508795,2223,0.401259559154296
20053,Ellsworth County,Kansas,KS,1867,947,0.008,0.959,280500,0.0288912964969303,648,1010,446,0.257609502598367,0.540274684484039,0.108017817371938,0.0185597624350408,0.0755382331106162,0.459725315515961,0.0837108953613808,0.324056094929881,0.374973031283711,0.157281553398058,0.0599784250269687,2268.75,0.285619834710744
20057,Ford County,Kansas,KS,7755,3949,0.012,0.565,2041339,0.0257033692254255,801,1215,462,0.277327122319492,0.560999116536824,0.0891896233234278,0.0213235884667898,0.0511605493534656,0.439000883463176,0.266187409515251,0.255104587888772,0.295392142179622,0.107733013828566,0.0755828465877889,2424.08333333333,0.330434184743374
20063,Gove County,Kansas,KS,811,371,0.006,0.957,196710,0.0214765100671141,593,1066,444,0.153005464480874,0.647996357012751,0.109744990892532,0.00910746812386157,0.0801457194899818,0.35200364298725,0.0816221765913758,0.339322381930185,0.359856262833676,0.181724845995893,0.0374743326488706,2400.08333333333,0.247074754348808
20073,Greenwood County,Kansas,KS,1765,826,0.017,0.947,187031,0.0325053664520086,544,897,422,0.214762540530231,0.534999046347511,0.158687774175091,0.0160213618157543,0.0755292771314133,0.465000953652489,0.0748074807480748,0.357755775577558,0.373817381738174,0.141474147414742,0.0521452145214522,2118.41666666667,0.256795562723732
20077,Harper County,Kansas,KS,1629,692,0.027,0.969,349838,0.0263522884882108,623,1022,465,0.212977617002035,0.575853493104228,0.103549626950034,0.0167307257517522,0.0908885371919512,0.424146506895772,0.105084745762712,0.372620599739244,0.341590612777053,0.108474576271186,0.0722294654498044,2173.33333333333,0.286656441717792
20079,Harvey County,Kansas,KS,9772,6258,0.016,0.9,1194597,0.0300891100567064,888,1219,513,0.264528626775721,0.555280528052805,0.104964844310518,0.0104390873869996,0.0647869134739561,0.444719471947195,0.0997565852386334,0.238633399982613,0.32843606015822,0.208597757106842,0.124576197513692,2563,0.346468981662115
20087,Jefferson County,Kansas,KS,4769,2969,0.009,0.949,378304,0.0315574169669816,967,1305,547,0.224951559472467,0.592287017938621,0.109506844177761,0.0126882930183136,0.0605662853928371,0.407712982061379,0.0714285714285714,0.395326551673301,0.298171900339083,0.157305027274068,0.0777679492849771,2988.5,0.323573699180191
22011,Beauregard Parish,Louisiana,LA,9968,4654,0.016,0.863,986943,0.0501738359806395,448,1070,288,0.268629065459037,0.490222313709345,0.129511458762179,0.0410662824207493,0.0705708796486895,0.509777686290655,0.153789218306674,0.375755582055183,0.296969447756898,0.12027632715161,0.0532094247296353,2161.66666666667,0.207247494217425
22015,Bossier Parish,Louisiana,LA,32131,18097,0.015,0.797,5215747,0.0414035208480322,919,1284,356,0.297409233348636,0.515448793437257,0.111385002295363,0.0191113949821361,0.0566455759366081,0.484551206562743,0.102128832077438,0.296754639224659,0.350999724461802,0.16540677823967,0.08471002599643,2444.83333333333,0.375894744017998
22017,Caddo Parish,Louisiana,LA,56734,30898,0.018,0.612,12607449,0.0515836490296577,789,1200,359,0.382792172187939,0.39526861996431,0.121265290253118,0.0279386695112104,0.0727352480834222,0.60473138003569,0.130718296178721,0.336843476818839,0.299068963066499,0.145477482172893,0.0878917817630475,1974.91666666667,0.399510527870374
22023,Cameron Parish,Louisiana,LA,1729,818,0.016,0.918,1234787,0.0358857720495325,456,1162,292,0.277879341864717,0.554429117500416,0.0934020275884992,0.0176167525344856,0.056672760511883,0.445570882499585,0.162205675186154,0.397263030790904,0.310726504326826,0.0871402696719662,0.0426645200241497,2543.08333333333,0.17930989284661
22031,De Soto Parish,Louisiana,LA,6150,2545,0.017,0.67,4064627,0.0575677401696926,536,1029,305,0.307832337565347,0.455423823749067,0.122946228528753,0.0323469006721434,0.0814507094846901,0.544576176250934,0.171082760876676,0.428088539962927,0.250463417293643,0.0961181986697198,0.0542470831970341,2130.5,0.251584135179535
22035,East Carroll Parish,Louisiana,LA,1847,666,0.013,0.495,191356,0.101479915433404,371,1082,267,0.462079749804535,0.30766223612197,0.129202501954652,0.0299061767005473,0.0711493354182955,0.69233776387803,0.297843965325628,0.418759724383196,0.187819515447877,0.0733496332518338,0.0222271615914648,1498.25,0.247622225930252
22041,Franklin Parish,Louisiana,LA,5047,1818,0.017,0.794,573058,0.0694275274056029,397,915,279,0.31906103286385,0.45133020344288,0.103286384976526,0.0313615023474178,0.0949608763693271,0.548669796557121,0.256054847604143,0.420895744839407,0.205902079141516,0.07347790446382,0.0436694239511141,1715.66666666667,0.231396930250631
22043,Grant Parish,Louisiana,LA,5470,2230,0.014,0.914,351420,0.0557788332724394,442,1019,297,0.348954110588617,0.42024755418626,0.128047132587428,0.0492946327225555,0.0534565699151397,0.57975244581374,0.176140708641346,0.469283711445323,0.263127708386439,0.0644914606168748,0.0269564109100178,1686.33333333333,0.262107135797589
22049,Jackson Parish,Louisiana,LA,3950,1423,0.015,0.756,492622,0.0456674473067916,388,950,278,0.308092348908675,0.475061066897802,0.108186904105271,0.0246631471121267,0.0839965329761248,0.524938933102198,0.179822555565718,0.414982164090369,0.254641909814324,0.099606695326077,0.0509466752035123,1784.75,0.21739739459308
22051,Jefferson Parish,Louisiana,LA,101870,55515,0.017,0.697,21803194,0.040239458372411,939,1447,421,0.347161701371555,0.439681747287491,0.122833588578552,0.0220808267124698,0.0682421360499322,0.560318252712509,0.14304835640706,0.307814447870875,0.280959254642084,0.176973295715504,0.0912046453644774,2477.91666666667,0.378947368421052
22055,Lafayette Parish,Louisiana,LA,59518,35741,0.015,0.795,12873679,0.041532075995971,938,1362,385,0.367215864400423,0.44572526917287,0.118311047677586,0.0161060960427551,0.0526417227063659,0.55427473082713,0.112617873249761,0.303929729528259,0.252518977748512,0.230894904893836,0.100038514579632,2453.58333333333,0.382297999524506
21035,Calloway County,Kentucky,KY,10926,5545,0.001,0.955,1255328,0.0392240688291562,714,1102,366,0.320682563146732,0.48386785783148,0.110643357542258,0.019217173340189,0.0655890481393406,0.51613214216852,0.103309424940229,0.324650811627029,0.283167652363575,0.157082337150287,0.131789773918879,1741.58333333333,0.409971768984163
21039,Carlisle County,Kentucky,KY,1418,720,0.001,0.981,151739,0.0398032200357782,545,966,332,0.20257966616085,0.559686393525544,0.122913505311077,0.0149215983813859,0.0998988366211431,0.440313606474456,0.172954149738828,0.403076030179919,0.270748694138131,0.0902495647127104,0.0629715612304121,2143.41666666667,0.254266941409743
21041,Carroll County,Kentucky,KY,2956,1832,0.001,0.967,1775558,0.0377110694183865,591,999,368,0.244499326448137,0.498316120341266,0.151773686573866,0.0332285585990121,0.0721823080377189,0.501683879658734,0.215844155844156,0.412727272727273,0.28038961038961,0.0622077922077922,0.0288311688311688,1892.58333333333,0.312271586455903
21045,Casey County,Kentucky,KY,4320,1922,0.001,0.986,319139,0.0404040404040404,382,883,272,0.256921287320667,0.495851105079488,0.138193098100039,0.0223342380767739,0.0867002714230322,0.504148894920512,0.240209116756856,0.398147298908557,0.236081812345226,0.0664037420893332,0.0591580299000275,1591.16666666667,0.24007541636116
21057,Cumberland County,Kentucky,KY,1834,816,0.001,0.959,154124,0.0397515527950311,393,939,311,0.244243110607777,0.485277463193658,0.144016610041525,0.0130237825594564,0.113439033597584,0.514722536806342,0.184690415606446,0.447201017811705,0.236217133163698,0.082273112807464,0.049618320610687,1548.58333333333,0.25378033686703
21065,Estill County,Kentucky,KY,3416,1938,0.001,0.987,198947,0.0475037257824143,458,873,322,0.279588046598008,0.415667735944623,0.179891946648658,0.0342731723788621,0.0905790984298497,0.584332264055377,0.25360258798157,0.45319086364082,0.196353298696206,0.0605822958533477,0.0362709538280561,1558.91666666667,0.293793767039076
21067,Fayette County,Kentucky,KY,70435,48625,0,0.843,18340392,0.031666581250605,1085,1345,468,0.374301654258111,0.441000719242657,0.122216822502576,0.0165931224850806,0.0458876815115759,0.558999280757343,0.0865681597378304,0.194500432599123,0.278202321051385,0.24662016830281,0.194108918308852,2515.08333333333,0.431397236672079
21071,Floyd County,Kentucky,KY,10473,3751,0.001,0.987,1045510,0.0610053244292031,457,969,333,0.225242783695689,0.517557713632851,0.13905037131624,0.0373332437245875,0.0808158876306328,0.48244228636715,0.241101645466215,0.375656435990197,0.262535496168359,0.0680748434278601,0.0526315789473684,1515.66666666667,0.301517484055421
